trans_date,cc_num,merchant,category,amt,gender,city_pop,age,job,hour,is_fraud
2019-02-27,3416978349364922,merchant_70,grocery_pos,34.55,F,360948,20,Engineer,20,0
2020-01-15,3053800504767141,merchant_99,grocery_pos,79.06,M,628169,40,Doctor,14,0
2019-10-04,4180583202810714,merchant_4,misc_net,8.67,M,571819,55,Doctor,21,0
2020-01-19,7733190094389299,merchant_157,grocery_pos,120.53,M,605958,30,Driver,20,0
2020-09-10,8957512805047178,merchant_187,home,16.67,F,695628,40,Manager,17,0
2020-04-13,1673696600743457,merchant_143,grocery_pos,7.96,F,28796,48,Lawyer,17,0
2020-11-17,2463918912751800,merchant_55,gas_transport,36.5,F,736473,32,Manager,8,0
2020-02-06,1131290243155527,merchant_189,grocery_pos,32.84,F,418546,71,Nurse,17,0
2020-02-28,4285427952587482,merchant_49,food_dining,88.79,F,248891,55,Doctor,14,0
2020-03-29,9625412021339059,merchant_77,food_dining,9.8,F,706152,51,Teacher,8,0
2019-11-22,5855559931552303,merchant_14,food_dining,44.16,M,390804,25,Chef,13,0
2019-12-18,6351010931234972,merchant_148,misc_net,23.3,M,127293,61,Clerk,15,0
2020-08-23,2374608592853152,merchant_181,shopping_net,8.11,M,369823,50,Analyst,12,0
2019-09-29,2731410894349643,merchant_66,gas_transport,15.05,F,56731,67,Clerk,12,0
2019-12-18,1830644627945348,merchant_132,shopping_pos,81.11,M,275578,20,Lawyer,9,0
2019-01-01,6106240967832658,merchant_185,gas_transport,99.09,M,702136,24,Teacher,21,0
2019-01-10,1472257251135564,merchant_18,food_dining,8.6,M,295253,42,Engineer,16,0
2019-05-21,9011559769927060,merchant_59,misc_net,11.66,M,18719,48,Doctor,21,0
2020-03-02,7952580265856682,merchant_101,shopping_net,23.41,M,203907,35,Artist,15,0
2020-10-14,6615331056666703,merchant_60,grocery_pos,12.98,M,439724,31,Artist,20,0
2019-05-12,2798813783411629,merchant_110,home,18.33,M,98400,21,Lawyer,20,0
2020-06-01,8517868523351643,merchant_199,entertainment,7.96,F,347567,33,Doctor,19,0
2020-04-03,4673092633256731,merchant_110,misc_net,54.19,M,196401,61,Manager,21,0
2020-02-28,2449822189692059,merchant_156,entertainment,82.54,F,558617,69,Driver,16,0
2019-07-12,3417128594818928,merchant_57,grocery_pos,50.6,F,271697,46,Lawyer,8,0
2019-06-15,1082429237660931,merchant_197,shopping_net,47.88,F,123113,34,Farmer,16,0
2019-09-08,7324761470185394,merchant_41,grocery_pos,44.71,M,112358,30,Farmer,9,0
2020-04-03,7669482128289278,merchant_120,kids_pets,4.69,F,684000,48,Doctor,18,0
2020-03-28,6003326071209775,merchant_179,entertainment,101.75,M,502056,68,Lawyer,21,0
2020-03-18,2215805167767648,merchant_22,grocery_pos,472.22,M,216954,34,Teacher,8,0
2020-06-26,1165225675847363,merchant_4,grocery_pos,40.24,F,359111,64,Engineer,11,0
2020-05-12,4622354472639663,merchant_16,misc_net,102.69,F,598141,35,Manager,15,0
2019-09-11,6083070432161863,merchant_92,health_fitness,9.5,F,719227,47,Doctor,20,0
2019-02-12,1076593715837093,merchant_77,misc_net,59.66,F,4508,65,Teacher,14,0
2019-11-09,1691005493747322,merchant_39,entertainment,101.39,M,565415,37,Driver,8,0
2019-11-04,8351953384658936,merchant_118,misc_net,19.29,F,19862,29,Teacher,9,0
2020-06-08,3395371721976997,merchant_160,entertainment,9.4,M,604722,50,Clerk,18,0
2020-12-14,8948681537487049,merchant_7,food_dining,11.65,M,497228,20,Doctor,11,0
2019-04-22,8426350813590267,merchant_89,misc_net,5.98,F,406207,34,Farmer,19,0
2019-07-04,8045189178352249,merchant_109,grocery_pos,64.82,M,14581,35,Doctor,20,0
2020-04-21,4987444623643831,merchant_94,entertainment,14.65,M,580794,55,Engineer,17,0
2019-02-19,8118601748126390,merchant_82,kids_pets,58.79,M,226063,31,Teacher,17,0
2020-12-18,1971823474802872,merchant_72,food_dining,98.3,F,674053,27,Chef,10,0
2020-01-14,6609087250552964,merchant_21,food_dining,42.75,M,70382,74,Driver,20,0
2020-04-13,8901100846145165,merchant_108,food_dining,31.3,M,253882,40,Farmer,17,0
2020-04-02,7123879017377477,merchant_89,food_dining,83.57,F,574624,20,Teacher,12,0
2020-11-09,8004027759373004,merchant_36,misc_pos,9.75,F,325466,29,Artist,11,0
2020-12-23,6887057937137163,merchant_92,entertainment,22.83,F,752826,53,Analyst,15,0
2019-09-27,5206596666469888,merchant_178,misc_net,92.37,M,293177,52,Chef,9,0
2020-10-06,9610263000314043,merchant_124,food_dining,167.42,F,280067,58,Driver,12,0
2019-06-12,7122214297452012,merchant_3,shopping_net,24.98,M,655330,52,Manager,11,0
2019-05-24,9068468052197147,merchant_48,grocery_pos,17.49,M,72562,40,Doctor,21,0
2019-07-22,5037085418979249,merchant_128,shopping_net,22.05,F,126927,65,Clerk,19,0
2020-11-24,4082947890346886,merchant_54,travel,62.54,M,276161,54,Artist,21,0
2019-12-14,9032482235844466,merchant_13,misc_net,39.91,M,93356,21,Farmer,9,0
2019-11-27,2607781045787714,merchant_144,shopping_net,17.74,M,19872,68,Clerk,15,0
2020-08-29,9164784342198840,merchant_24,home,102.22,F,641213,52,Engineer,21,0
2019-12-07,8543881160677373,merchant_91,gas_transport,25.14,M,686625,31,Engineer,21,0
2020-06-13,1047934127575516,merchant_187,shopping_net,12.94,F,360970,73,Engineer,11,0
2020-06-26,2333179159982962,merchant_44,kids_pets,6.21,F,456531,56,Farmer,11,0
2020-02-25,7867071567486659,merchant_165,food_dining,24.32,M,125764,73,Chef,15,0
2019-03-04,5039314443272809,merchant_194,health_fitness,113.83,F,543789,58,Clerk,10,0
2020-06-03,8952142628266567,merchant_176,misc_pos,164.13,F,42341,43,Doctor,14,0
2020-11-01,6878682628958519,merchant_95,grocery_pos,105.4,M,359825,57,Analyst,19,0
2020-08-09,6532876847008854,merchant_195,misc_pos,35.9,M,156935,37,Analyst,20,0
2020-04-18,2588776856320002,merchant_104,grocery_pos,31.05,F,329069,22,Analyst,18,0
2020-04-11,7411170132422826,merchant_123,shopping_pos,42.44,F,798181,21,Doctor,18,0
2019-03-27,7512215465604682,merchant_155,shopping_pos,19.58,F,111841,53,Doctor,10,0
2019-10-19,5114741416798222,merchant_42,shopping_pos,2.14,M,144865,65,Chef,19,0
2019-07-02,5989142130229605,merchant_101,food_dining,30.9,M,196821,49,Nurse,11,0
2020-03-23,9241936725049879,merchant_190,grocery_pos,10.23,F,54563,42,Doctor,11,0
2019-06-24,1074787865982870,merchant_111,grocery_pos,14.46,M,137897,27,Doctor,16,0
2019-12-16,4994169074897895,merchant_174,gas_transport,42.85,M,412613,72,Farmer,9,0
2019-04-02,4053545073950376,merchant_188,food_dining,75.72,M,473575,59,Chef,19,0
2020-06-27,3207135206188055,merchant_11,personal_care,28.56,M,107739,63,Driver,11,0
2019-07-04,9881316023201052,merchant_74,grocery_pos,9.09,M,23356,50,Nurse,20,0
2020-10-08,7322837195880140,merchant_25,personal_care,73.88,M,296795,58,Lawyer,15,0
2019-07-05,1156202534819656,merchant_64,grocery_pos,60.9,M,331610,59,Farmer,13,0
2020-04-19,5522364610476307,merchant_156,grocery_pos,60.48,M,710866,41,Artist,14,0
2020-12-02,9127625920508516,merchant_187,food_dining,30.63,F,265270,68,Teacher,17,0
2020-06-28,5792846142052754,merchant_117,misc_net,37.5,F,579097,57,Doctor,13,0
2019-06-15,8242916296750467,merchant_61,food_dining,8.79,F,623312,23,Artist,16,0
2019-11-07,7769313617284439,merchant_93,shopping_pos,14.7,M,177004,58,Clerk,11,0
2020-05-16,5158838578208276,merchant_147,food_dining,14.1,M,181539,68,Clerk,19,0
2020-08-05,3294800032381863,merchant_61,shopping_net,11.6,F,483506,67,Teacher,8,0
2019-01-25,7904859326061085,merchant_58,misc_net,13.92,M,115951,37,Farmer,10,0
2020-12-20,8693161144471745,merchant_150,grocery_pos,31.2,M,144823,58,Farmer,21,0
2020-10-05,1286847639229078,merchant_16,grocery_pos,7.32,M,301592,70,Driver,8,0
2020-01-24,5576781350098635,merchant_25,entertainment,10.22,M,295191,25,Manager,18,0
2019-01-06,9116567937398978,merchant_26,shopping_net,8.48,M,698705,18,Manager,19,0
2019-10-14,6382653744923664,merchant_40,health_fitness,129.71,M,743053,55,Farmer,8,0
2020-04-10,1450741509766161,merchant_122,entertainment,11.73,M,572180,19,Engineer,18,0
2019-04-30,1240157702374592,merchant_74,shopping_pos,47.74,F,45763,47,Clerk,9,0
2019-04-12,9474013391360253,merchant_99,shopping_pos,292.3,M,487947,23,Analyst,21,0
2020-07-09,5837467283192086,merchant_105,home,21.15,M,616453,74,Farmer,10,0
2019-05-31,6910030906365128,merchant_55,health_fitness,77.14,M,275486,53,Chef,18,0
2020-04-25,7960152813770729,merchant_118,shopping_net,62.08,F,81250,47,Lawyer,11,0
2019-04-08,5059229682720079,merchant_117,shopping_net,40.49,M,496510,23,Engineer,19,0
2019-12-10,3881055335793111,merchant_109,grocery_pos,22.75,M,672329,33,Lawyer,10,0
2019-04-22,5521169942075406,merchant_187,gas_transport,45.01,M,749648,55,Lawyer,19,0
2020-02-27,5030386091677603,merchant_81,shopping_pos,16.85,F,734210,64,Farmer,12,0
2020-12-28,5928971604232982,merchant_53,grocery_pos,133.39,F,162305,54,Driver,10,0
2019-12-28,9777511933943289,merchant_29,home,27.44,M,558420,65,Artist,21,0
2019-11-22,6889441041737031,merchant_131,misc_net,24.54,M,231327,43,Artist,8,0
2019-05-16,2812373279609702,merchant_104,misc_net,66.14,F,619834,61,Farmer,11,0
2019-11-17,4365438584044526,merchant_155,grocery_pos,62.33,F,640416,23,Nurse,13,0
2020-07-02,8648662937355450,merchant_89,health_fitness,10.76,M,516847,61,Nurse,14,0
2020-11-29,8274977682160708,merchant_88,food_dining,4.92,M,203907,35,Analyst,18,0
2020-06-16,9478699262100577,merchant_19,travel,245.07,M,42589,35,Driver,2,1
2019-10-06,4643537377530114,merchant_47,gas_transport,80.79,F,479576,50,Nurse,8,0
2019-03-17,6749324029233023,merchant_137,shopping_net,19.3,F,286150,40,Lawyer,19,0
2020-03-23,3394174925038748,merchant_2,shopping_pos,34.52,F,214700,50,Lawyer,9,0
2020-06-17,5576947828830583,merchant_21,grocery_pos,42.83,F,75713,27,Farmer,19,0
2020-02-24,5518694272655622,merchant_56,shopping_pos,147.73,M,8869,33,Artist,11,0
2019-06-16,5456410500627593,merchant_44,entertainment,34.06,M,537101,36,Driver,9,0
2019-12-19,3508635995883805,merchant_75,misc_net,21.77,F,203612,24,Teacher,9,0
2019-08-26,4092101078792057,merchant_124,grocery_pos,17.01,M,183968,59,Clerk,20,0
2019-07-13,3875320761976645,merchant_12,home,68.25,M,434900,43,Farmer,19,0
2019-04-03,8210786435252247,merchant_26,shopping_net,173.71,M,46625,24,Teacher,3,1
2020-09-30,8274461576503314,merchant_113,grocery_pos,84.41,M,228165,33,Clerk,18,0
2020-06-05,7500350466399236,merchant_195,shopping_net,53.26,F,21163,45,Chef,17,0
2020-05-07,5856235207325412,merchant_21,travel,153.63,F,129018,50,Clerk,10,0
2020-10-11,6133723888472412,merchant_82,shopping_pos,6.8,M,23127,37,Manager,16,0
2020-06-15,5759725116276501,merchant_19,misc_net,3.53,M,253696,42,Driver,13,0
2020-01-18,3483594111618719,merchant_35,grocery_pos,110.62,M,496224,47,Artist,8,0
2019-12-28,2573230630705825,merchant_187,entertainment,72.74,F,754376,52,Nurse,21,0
2019-07-12,2218010316876579,merchant_93,grocery_pos,46.44,F,174575,35,Nurse,8,0
2020-01-22,1750809354779258,merchant_133,shopping_pos,22.19,F,218692,55,Teacher,16,0
2020-02-12,9578594286960893,merchant_171,personal_care,80.46,F,309478,26,Artist,21,0
2019-05-11,4296950263705859,merchant_141,health_fitness,43.32,F,77962,35,Lawyer,20,0
2020-02-04,9644305075685741,merchant_44,travel,29.96,M,716090,54,Driver,13,0
2019-12-01,5604209225748976,merchant_187,personal_care,7.11,F,465372,48,Teacher,9,0
2020-06-11,8410039930390008,merchant_127,gas_transport,68.55,M,274137,50,Manager,19,0
2020-08-03,4005751051900690,merchant_110,grocery_pos,6.77,F,10267,68,Teacher,10,0
2020-04-08,5804475137083656,merchant_37,grocery_pos,16.95,F,497928,18,Engineer,8,0
2020-06-26,4282333704794706,merchant_28,personal_care,36.83,F,668904,59,Driver,19,0
2020-05-10,4087363398078644,merchant_30,travel,331.57,F,5002,27,Lawyer,1,1
2020-05-28,2576501524866146,merchant_17,shopping_pos,90.97,F,680094,53,Lawyer,12,0
2019-09-17,3073339796831808,merchant_134,kids_pets,3.59,M,577507,21,Driver,8,0
2020-05-26,8036598364008190,merchant_188,entertainment,802.15,M,676539,54,Clerk,8,0
2019-02-11,7630306044882718,merchant_148,health_fitness,12.31,F,44892,33,Chef,12,0
2020-12-21,8433124117155316,merchant_29,personal_care,15.33,F,347460,44,Lawyer,19,0
2019-09-19,7832201373058403,merchant_47,shopping_net,77.87,M,628288,34,Chef,20,0
2020-12-24,6429368345311123,merchant_25,health_fitness,11.24,F,584642,29,Analyst,16,0
2020-08-26,6954521231704766,merchant_110,shopping_pos,23.48,M,298756,33,Analyst,10,0
2020-07-14,5980537171523850,merchant_89,entertainment,4.29,F,665638,19,Clerk,19,0
2020-09-04,1928563100046401,merchant_34,grocery_pos,45.33,F,410327,53,Doctor,19,0
2020-05-01,4403995111274738,merchant_83,gas_transport,19.83,F,68185,73,Driver,21,0
2019-10-24,8482801418218644,merchant_190,grocery_pos,57.35,M,729476,40,Lawyer,8,0
2020-10-25,9959910792709299,merchant_148,personal_care,50.24,M,63735,28,Artist,9,0
2019-02-16,5669963152978552,merchant_28,health_fitness,32.52,F,37154,22,Artist,16,0
2020-02-27,8854260647637340,merchant_120,food_dining,9.15,M,20885,66,Chef,9,0
2020-10-01,3714633191658799,merchant_95,personal_care,28.72,M,411609,38,Engineer,10,0
2019-08-08,7584980274276150,merchant_119,food_dining,70.73,M,664935,69,Teacher,13,0
2020-05-09,1680054063890962,merchant_74,entertainment,31.75,F,145485,23,Driver,20,0
2019-06-15,8683998022540869,merchant_143,misc_pos,8.62,M,559372,26,Artist,10,0
2019-06-05,6302129823718061,merchant_117,food_dining,44.49,M,572399,25,Engineer,21,0
2019-03-15,3648213368475604,merchant_147,entertainment,14.78,M,539311,38,Manager,10,0
2020-03-23,3029008842138584,merchant_84,food_dining,89.51,M,552299,66,Lawyer,21,0
2020-05-18,3287764689286731,merchant_117,entertainment,50.72,F,566977,20,Doctor,10,0
2019-03-01,7552155175709365,merchant_153,misc_net,48.11,F,577098,42,Nurse,19,0
2019-11-04,2934795433811766,merchant_105,kids_pets,38.73,M,568417,60,Artist,14,0
2020-05-14,8851835945913721,merchant_149,home,53.59,F,210399,27,Lawyer,16,0
2019-02-04,5790919829230599,merchant_100,home,47.52,M,685790,60,Engineer,14,0
2020-09-14,7752461829330996,merchant_128,entertainment,12.22,M,95591,58,Analyst,17,0
2019-05-27,3279013548930632,merchant_95,food_dining,11.79,F,215534,69,Manager,10,0
2019-03-22,5449823964863756,merchant_126,gas_transport,8.05,M,84967,29,Driver,14,0
2020-06-21,7180883840237201,merchant_60,shopping_pos,14.48,F,448560,31,Chef,13,0
2020-03-15,6903626021774642,merchant_6,health_fitness,15.73,F,399325,26,Doctor,12,0
2020-06-15,4646359742876771,merchant_64,gas_transport,302.95,M,54805,60,Driver,11,0
2019-02-21,2696785698101703,merchant_56,travel,3.13,F,325112,49,Teacher,19,0
2019-05-12,9265562370793904,merchant_188,gas_transport,6.3,F,250061,59,Analyst,15,0
2020-07-22,3980520422330087,merchant_149,food_dining,119.82,M,491827,20,Clerk,13,0
2019-03-05,8391129277256984,merchant_1,misc_net,61.68,M,188291,45,Nurse,13,0
2020-10-28,2790656499563394,merchant_55,food_dining,10.63,F,269334,26,Driver,16,0
2020-05-13,3557422352561996,merchant_177,food_dining,122.76,M,714863,21,Doctor,21,0
2020-07-17,7167194081336160,merchant_192,home,136.31,M,108987,54,Lawyer,17,0
2020-06-03,1835257402030537,merchant_105,shopping_pos,4.02,M,739837,64,Clerk,19,0
2019-06-08,8680020470407714,merchant_46,food_dining,30.55,M,561434,34,Nurse,19,0
2020-05-12,6233056492514912,merchant_16,grocery_pos,16.76,F,27632,42,Farmer,13,0
2019-11-19,9811367104225607,merchant_185,gas_transport,8.69,M,743236,25,Analyst,16,0
2020-04-16,2141640919787808,merchant_190,health_fitness,26.17,M,564713,34,Clerk,14,0
2019-04-09,7873875654360229,merchant_91,misc_net,1.3,M,231047,30,Lawyer,11,0
2019-02-15,3474895229652228,merchant_129,shopping_net,14.27,M,218017,24,Doctor,8,0
2019-12-06,4759161451769709,merchant_17,personal_care,26.21,M,609502,38,Engineer,14,0
2019-04-23,7519055299727267,merchant_85,food_dining,34.32,F,282342,24,Analyst,13,0
2020-04-21,3783085615391142,merchant_163,grocery_pos,7.85,F,78281,49,Manager,16,0
2019-02-04,2186809831677662,merchant_18,misc_net,117.98,M,18338,40,Driver,3,1
2020-10-16,5246000125362167,merchant_118,grocery_pos,7.69,M,406024,54,Chef,21,0
2019-05-11,5032865733974092,merchant_134,shopping_pos,89.16,M,396614,39,Artist,19,0
2019-07-20,4294717771894414,merchant_124,food_dining,23.57,F,166263,37,Driver,16,0
2020-02-25,4169266332280263,merchant_44,food_dining,45.03,M,740541,20,Chef,10,0
2019-10-18,2484188395157855,merchant_28,entertainment,132.16,M,91561,47,Teacher,21,0
2019-04-25,3592752834533269,merchant_131,grocery_pos,26.33,F,664959,62,Clerk,12,0
2019-11-10,5893813579046024,merchant_38,home,142.3,F,547123,56,Manager,14,0
2019-02-03,1094644123986226,merchant_148,entertainment,44.8,M,487339,49,Analyst,19,0
2020-11-28,1611926166531133,merchant_99,gas_transport,179.95,M,229800,24,Doctor,17,0
2020-10-25,5193299550288406,merchant_56,personal_care,19.15,F,263560,71,Clerk,15,0
2019-10-28,4456160525565727,merchant_78,misc_pos,37.63,M,130598,58,Nurse,12,0
2020-10-02,3335404963842280,merchant_185,shopping_net,4.69,F,591393,46,Farmer,15,0
2019-05-06,2909193329601696,merchant_182,food_dining,51.81,F,474063,18,Manager,16,0
2019-12-03,9372058007825287,merchant_13,shopping_net,133.56,F,16567,21,Nurse,0,1
2019-05-18,7345739230468438,merchant_147,shopping_net,23.46,F,554098,51,Chef,16,0
2020-10-20,8865186767672738,merchant_131,personal_care,29.66,M,451877,64,Chef,12,0
2020-09-20,6418710854266630,merchant_178,gas_transport,81.24,F,568573,54,Nurse,18,0
2020-10-03,7147645722401701,merchant_32,grocery_pos,21.43,M,283822,22,Analyst,20,0
2019-07-08,3723830228096987,merchant_123,shopping_pos,42.19,F,129414,29,Nurse,17,0
2020-01-04,7751555128245731,merchant_37,entertainment,38.23,F,154261,50,Clerk,9,0
2020-10-10,2638939080878595,merchant_46,grocery_pos,12.43,M,288206,48,Analyst,19,0
2019-07-13,8407294109901991,merchant_85,gas_transport,7.32,M,513991,27,Farmer,14,0
2020-08-20,5409699843835100,merchant_82,food_dining,37.51,M,484374,40,Analyst,8,0
2020-10-31,8171671250044341,merchant_56,health_fitness,29.32,F,274475,46,Chef,14,0
2020-06-13,6152940838636138,merchant_110,entertainment,132.16,M,240459,56,Farmer,17,0
2020-10-15,7313614329819773,merchant_106,shopping_net,4.59,M,518211,74,Analyst,15,0
2019-02-02,7757221385554619,merchant_138,entertainment,17.2,F,315783,26,Farmer,10,0
2019-06-22,7937346291761224,merchant_181,kids_pets,6.15,F,763165,58,Analyst,18,0
2019-02-12,2490314176808001,merchant_141,grocery_pos,53.9,F,35858,58,Teacher,11,0
2020-07-14,5439372996841288,merchant_31,health_fitness,25.87,F,154695,60,Driver,15,0
2020-01-05,7286094922878250,merchant_62,shopping_pos,49.09,M,347096,70,Doctor,16,0
2020-12-28,2523878927789188,merchant_94,shopping_pos,4.37,F,64333,55,Driver,16,0
2020-12-05,9502667911372319,merchant_18,misc_pos,11.67,M,134201,73,Analyst,13,0
2019-10-02,1043319783540044,merchant_17,shopping_net,39.14,F,624153,27,Nurse,10,0
2019-02-15,1939788221670242,merchant_143,health_fitness,40.58,M,458001,42,Analyst,10,0
2019-01-16,1383109421824526,merchant_132,travel,7.32,F,689579,39,Clerk,20,0
2019-12-11,6130448886036057,merchant_130,shopping_net,2.55,F,474837,69,Manager,10,0
2019-02-21,5722453817622074,merchant_116,misc_pos,10.85,F,308558,38,Artist,19,0
2020-04-26,8519203537346895,merchant_117,food_dining,30.57,M,328020,35,Artist,12,0
2020-10-10,9889851007362145,merchant_16,travel,744.79,M,31304,19,Manager,22,1
2019-04-24,5995120046739160,merchant_27,misc_net,75.5,F,63790,28,Driver,15,0
2020-08-18,6379518613995751,merchant_83,home,20.24,M,611947,49,Analyst,19,0
2020-06-08,7541458113999279,merchant_122,misc_net,13.61,F,687378,37,Nurse,20,0
2019-12-01,7440514044055576,merchant_37,misc_pos,165.39,F,132308,33,Artist,12,0
2019-12-30,4831347739271643,merchant_42,food_dining,106.75,M,492485,54,Nurse,12,0
2019-11-11,5530699828021955,merchant_10,health_fitness,6.71,F,240350,28,Driver,16,0
2020-01-30,5789532318135654,merchant_131,food_dining,10.91,M,535591,26,Doctor,11,0
2019-11-17,1226915731416851,merchant_51,entertainment,34.44,F,58614,41,Analyst,10,0
2019-05-31,4942057401735405,merchant_121,personal_care,45.14,F,242568,57,Manager,21,0
2019-04-16,2049411749152414,merchant_18,kids_pets,64.04,M,672652,36,Manager,8,0
2019-10-10,1580811118205593,merchant_21,gas_transport,24.07,M,7491,20,Nurse,17,0
2019-01-24,1624953625690218,merchant_43,misc_net,176.38,F,67104,57,Farmer,13,0
2020-10-21,9551800222546853,merchant_188,grocery_pos,12.3,F,131471,49,Driver,15,0
2020-09-19,1033378724557972,merchant_64,personal_care,44.25,F,628437,20,Engineer,19,0
2020-02-21,2689741503235131,merchant_191,health_fitness,35.8,M,672129,22,Analyst,21,0
